date      , match_type, pitch_type   , ground                                                                       , your_team   , opposition_team, bowler_name         , bowler_type       , wickets, runs , economy, overs, start_time, match_period, weather_time    , temperature_2m, relative_humidity_2m, dew_point_2m, pressure_msl, cloud_cover, wind_speed_10m, wind_direction_10m, wind_gusts_10m, precipitation
2005-09-06, ODI       , Slow         , Harare Sports Club                                                           , New Zealand , India          , Daniel Vettori      , LeftArmOrthodox   ,     2.0,  35.0,    3.5 ,  10.0, 04:00:00  , day         , 2005-09-06T04:00, 14.6          ,                 52.0, 4.8         ,       1016.4,         0.0,            9.8,               66.0,           19.1,           0.0
2010-03-03, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", Australia   , New Zealand    , Ryan Harris         , RightArmFast      ,     1.0,  57.0,    5.7 ,  10.0, 08:30:00  , day         , 2010-03-03T08:00, 26.7          ,                 73.0, 21.5        ,       1014.2,        49.0,           28.8,              116.0,           42.1,           0.0
2010-05-28, ODI       , Dry          , Shere Bangla National Stadium                                                , West Indies , South Africa   , Kieron Pollard      , RightArmMediumFast,     3.0,  27.0,    4.5 ,   6.0, 04:00:00  , day         , 2010-05-28T04:00, 25.6          ,                 94.0, 24.5        ,       1001.8,        75.0,           13.1,               82.0,           21.2,           1.5
2013-10-19, ODI       , Slow         , Harare Sports Club                                                           , Australia   , India          , Xavier Doherty      , LeftArmOrthodox   ,     0.0,  45.0,    4.5 ,  10.0, 08:00:00  , day         , 2013-10-19T08:00, 21.1          ,                 31.0, 3.2         ,       1017.5,         0.0,           15.8,               55.0,           33.5,           0.0
2013-03-24, ODI       , Green        , Seddon Park                                                                  , South Africa, Pakistan       , Morne Morkel        , RightArmFast      ,     2.0,  33.0,    3.6 ,   9.1, 04:30:00  , day         , 2013-03-24T04:00, 12.4          ,                 89.0, 10.6        ,       1028.6,        23.0,            6.4,              117.0,           11.5,           0.0
2005-04-16, ODI       , Dry          , Arun Jaitley Stadium                                                         , India       , Pakistan       , Ashish Nehra        , LeftArmMediumFast ,     3.0,  72.0,    7.2 ,  10.0, 18:30:00  , day         , 2005-04-16T18:00, 33.8          ,                 10.0, -2.4        ,       1008.2,         0.0,           11.6,              296.0,           36.0,           0.0
2006-02-10, ODI       , Dry          , Sheikh Zayed Stadium                                                         , Pakistan    , India          , Naved-ul-Hasan      , RightArmMediumFast,     0.0,  60.0,    8.57,   7.0, 18:30:00  , day         , 2006-02-10T18:00, 26.6          ,                 44.0, 13.5        ,       1016.1,         0.0,           12.9,              333.0,           22.7,           0.0
2012-11-06, ODI       , Green        , Sophia Gardens                                                               , Sri Lanka   , New Zealand    , Rangana Herath      , LeftArmOrthodox   ,     0.0,  20.0,    6.66,   3.0, 09:00:00  , day         , 2012-11-06T09:00, 5.5           ,                 90.0, 4.1         ,       1022.4,        98.0,           12.5,              282.0,           20.5,           0.0
2012-12-28, T20       , Flat         ," ""Punjab Cricket Association Stadium, Mohali""                                 ", India       , Pakistan       , Suresh Raina        , RightArmOffBreak  ,     0.0,  12.0,    6.0 ,   2.0, 11:30:00  , day         , 2012-12-28T11:00, 17.0          ,                 53.0, 7.4         ,       1012.9,        25.0,           19.9,              148.0,           36.4,           0.0
2017-12-22, T20       , Green        , Edgbaston                                                                    , Sri Lanka   , India          , Angelo Mathews      , RightArmMediumFast,     0.0,  16.0,    6.85,   2.2, 13:30:00  , day         , 2017-12-22T13:00, 10.2          ,                 88.0, 8.4         ,       1035.8,       100.0,            6.1,              242.0,           13.3,           0.0
2013-11-11, ODI       , Green        , Edgbaston                                                                    , South Africa, Pakistan       , Lonwabo Tsotsobe    , LeftArmMediumFast ,     1.0,  28.0,    4.0 ,   7.0, 09:30:00  , day         , 2013-11-11T09:00, 9.6           ,                 98.0, 9.3         ,       1017.9,       100.0,           20.6,              184.0,           41.8,           0.8
2012-12-05, ODI       , Slow         ," ""Queen's Park Oval, Port of Spain""                                           ", West Indies , Bangladesh     , Daren Sammy         , RightArmMediumFast,     2.0,  46.0,    5.01,   9.1, 09:00:00  , day         , 2012-12-05T09:00, 26.7          ,                 83.0, 23.6        ,       1012.8,        93.0,           15.6,               75.0,           24.5,           0.3
2012-02-06, ODI       , Dry          , R Premadasa Stadium                                                          , New Zealand , Zimbabwe       , Kyle Mills          , RightArmMediumFast,     2.0,  27.0,    3.37,   8.0, 05:30:00  , day         , 2012-02-06T05:00, 23.8          ,                 96.0, 23.1        ,       1011.7,        99.0,            2.9,               97.0,            9.7,           0.0
2014-07-09, ODI       , Green        , Lord's                                                                       , South Africa, Sri Lanka      , Dale Steyn          , RightArmFast      ,     0.0,  19.0,    8.14,   2.2, 09:00:00  , day         , 2014-07-09T09:00, 16.5          ,                 68.0, 10.7        ,       1018.4,        63.0,           23.5,              337.0,           48.6,           0.0
2010-02-21, T20       , Slow         , Providence Stadium                                                           , Australia   , West Indies    , Steven Smith        , RightArmLegBreak  ,     0.0,  23.0,    7.66,   3.0, 13:05:00  , day         , 2010-02-21T13:00, 27.4          ,                 70.0, 21.4        ,       1012.5,        96.0,           18.9,               48.0,           37.8,           0.0
2015-09-05, ODI       , Green        , Seddon Park                                                                  , England     , Australia      , Liam Plunkett       , RightArmMediumFast,     0.0,  42.0,    5.25,   8.0, 05:00:00  , day         , 2015-09-05T05:00, 6.9           ,                 98.0, 6.7         ,       1005.1,       100.0,            4.5,              119.0,           11.5,           0.6
2010-03-02, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", Bangladesh  , England        , Abdur Razzak        , LeftArmOrthodox   ,     3.0,  52.0,    5.2 ,  10.0, 08:30:00  , day         , 2010-03-02T08:00, 26.7          ,                 75.0, 21.9        ,       1014.5,        89.0,           25.8,               82.0,           36.7,           0.0
2009-03-29, ODI       , Flat         , Kennington Oval                                                              , West Indies , England        , Fidel Edwards       , RightArmFast      ,     0.0,  24.0,    8.0 ,   3.0, 04:00:00  , day         , 2009-03-29T04:00, -1.1          ,                 85.0, -3.3        ,       1012.7,         3.0,            7.7,              332.0,           19.1,           0.0
2006-05-20, ODI       , Hard         , St George's Park                                                             , India       , West Indies    , Irfan Pathan        , LeftArmMediumFast ,     3.0,  45.0,    5.0 ,   9.0, 04:05:00  , day         , 2006-05-20T04:00, 12.9          ,                 92.0, 11.7        ,       1004.4,        47.0,           10.4,              314.0,           15.1,           0.2
2004-12-22, ODI       , Dry          , MA Aziz Stadium                                                              , India       , Bangladesh     , Sourav Ganguly      , RightArmMediumFast,     0.0,  19.0,    4.75,   4.0, 18:30:00  , day         , 2004-12-22T18:00, 22.5          ,                 79.0, 18.6        ,       1011.1,         4.0,            6.9,              242.0,           11.5,           0.0
2016-12-06, ODI       , Slow         , Harare Sports Club                                                           , Australia   , New Zealand    , Mitchell Marsh      , RightArmMediumFast,     0.0,  26.0,    8.66,   3.0, 08:50:00  , day         , 2016-12-06T09:00, 22.0          ,                 56.0, 12.8        ,       1017.6,        37.0,           12.6,              114.0,           32.0,           0.0
2016-06-24, ODI       , Hard         , SuperSport Park                                                              , Sri Lanka   , England        , Seekkuge Prasanna   , RightArmLegBreak  ,     0.0,  78.0,    9.55,   8.1, 08:30:00  , day         , 2016-06-24T08:00, 8.0           ,                 83.0, 5.2         ,       1031.3,         8.0,            5.6,              130.0,           11.9,           0.0
2010-05-28, ODI       , Dry          , Shere Bangla National Stadium                                                , West Indies , South Africa   , Dwayne Bravo        , RightArmMediumFast,     2.0,  40.0,    4.8 ,   8.2, 04:00:00  , day         , 2010-05-28T04:00, 25.6          ,                 94.0, 24.5        ,       1001.8,        75.0,           13.1,               82.0,           21.2,           1.5
